headline,sentiment
Heres what to expect from HDFC Q4 results net profit to grow by 6.2percent YoY,1
Idea Cellulars consolidated net profit increases 7 per cent to Rs 809 crore in Q2,1
Info Edge India is a BUY call with a target of Rs 720 Shrikant Chouhan,1
Itll again be a buyers market for gold in 15 as US rate hikes seen,1
"Just Dial Ltd is a BUY call with a target of Rs 1,395 Mitesh Thacker",1
Larsen  Toubro net profit up 35 per cent to Rs 894 crore below estimates,1
Metals stocks have gained 60percent in 4 months Should one stay bullish on the counter,1
Nestle is a favoured stock in terms of valuation gap  Emkay Global Financial Services,1
Nitin Fire bags Rs 250 crore order from Abu Dhabi airport stock surges over 5percent,1
OFSS hits 52week high rallies over 10percent on interim dividend of Rs 485 per share,1
"Praj Industries back on growth track with ethanol business revival, Ganga project and margin play",1
PTC India Financial Services  reports 91percent jump in Q4 profit to Rs 46.36 crore,1
Rail Budget 2015 Invest in railway stocks for long haul top stocks to bet on,1
Railway stocks on a roll ahead of rail budget gain up to 8 per cent,1
"Renewable energy sector likely to attract sea of opportunities Adani Power, Tata Power top bets",1
"Somany Ceramics posts 32percent profit growth in Q4, net profit rises to Rs. 15 crore",1
Spike in Jubilant price may be result of Burger King tie up talks Dipan Mehta,1
"State Bank of India beats estimates, Q4  net up 23percent, bad loan ratio down",1
Technical Check Havells likely to resume uptrend soon buy for a target of Rs 325,1
"There is a lot of enthusiasm in the market for IDFC Ajay Bodke, Prabhudas Lilladher",1
"There is a lot of positivity in the Nifty Sandeep Wagle, APTART Technical Advisory Services",1
Videocon Industries net profit up 5.55 per cent at Rs 18.61 crore in December quarter,1
"Wockhardt rallies 20percent on strong volumes, hits highest level in 25 weeks a buy call",1
YES Bank Q4 net up 33 pc at Rs 362.15 cr declares 60 pc dividend,1
Adlabs IPO a good opportunity for investors willing to invest in entertainment  biz Deven Choksey,1
Ancillary stocks like Ashok Leyland set to gain from rise in mining activity in coming years,1
HCC rallies over 12percent as Lavasa gets Sebi nod to raise Rs 750 cr via IPO,1
HDFC Bank posts 20 per cent hike in net profit in Q2 on retail loan demand,1
Hike in cigarette prices to offset fall in volumes valuations looks attractive for ITC Mayuresh Joshi,1
Infosys Implied volatilty hits 5year high as buyers queue up to puchase options ahead of results,1
JLR effect Tata Motors may see 102percent surge in Q3 PAT how to trade the stock,1
Metals and mining companies will now have to operate more efficiently to generate profits Pramod Gubbi,1
"NBFCs look at a healthy fourth quarter despite stress points, Investors may dig into these stocks",1
"Orient Cement rallies 20 per cent, hits 52week high as Rakesh Jhunjhunwala buys 17.1 lakh shares",1
Premarket Nifty likely to hit fresh record highs as exit polls show NDA winning LS elections,1
Rush for higher returns before rate cut NTPC taxfree bonds oversubscribed 10 times on Day 1,1
"SAILs 5percent stake sale will fetch government Rs 2,000 crore, process may be completed before Budget",1
Sistema Shyam Teleservices Ltd reports a narrowed loss of Rs 400.4 crore for the first quarter,1
Snowman may be a cool longterm buy large cold storage network gives it a competitive edge,1
"Uptrend in Infosys on account of relative value, not on standalone basis Emkay Global Financial Services",1
Amitabh Bachchan buys 1.1 lakh shares in Stampede Capital stock has shot up 30percent in a month,1
"Blackstone believes in India blockbuster, to invest over 2 billion in India over the next 56 years",1
"Momentum will be back in FMCG stocks as the consumer spending picks up Harendra Kumar, Elara Capital",1
Monnet Ispat  Energy records 23percent yoy revenue growth in June quarter input costs squeezes EBIDTA margins,1
"Month on month sales numbers of auto sector have improved Gaurang Shah, Geojit BNP Paribas Financial Services",1
Pipavav Defence rebounds after slipping over 4percent as SEBI sought detail of trades prior to stake sale,1
Singaporebased hedge fund Tree Line Asia Master Fund sells VA Tech Wabag shares worth Rs 20 crore,1
"No reason to shy away from buying ITC because of excise duty hike Mehraboon Irani, Nirmal Bang Securities",1
Samvat 2072 starts on a cheerful note Sensex up 124 points in biggest new year gain since 2010,1
SUUTI stake sale wont have a significant impact on the long term profile of Axis Bank Vijai Mantri,1
"Technical Check Not the time to log out of Infosys, stock can hit Rs 1,600 in 1 year",1
"Rallis India can give decent return in 3 to 4 months based on strong fundamentals Neeraj Deewan, Quantum Securities",1
"Saatchi  Saatchi adds creative muscle with new appointments, Elevates Mithun Mirji to Singapore for a newly created role",1
"Downgrade Wipro to Hold, says Edelweiss",0
Wheat futures down on profitbooking,0
Vedanta misstated facts in Sebi filings,0
Lender invokes United Spirits pledged shares,0
UCO Bank looking negative Somil Mehta,0
Cautious on twowheeler space David Pezarkar,0
Twitter shares fall below IPO price,0
Tokyo stocks open 0.32percent lower,0
Thermax slumps post weak Q2 results,0
Promoter feud hits SV Global,0
Selling pressure on Suzlon Seshadri Bharathan,0
Bearish on sugar stocks Mitesh Thacker,0
Legal hurdle sours sugar exports,0
Sugar prices falls on weak demand,0
Sterlite Industries tanks 5percent on bourses,0
Sterling dips before UK inflation report,0
Sterling falls back after BoE minutes,0
Trade steel stocks today Deepak Mohoni,0
Soyabean futures decline on global cues,0
Avoid SKS Microfinance Ashwani Gujral,0
Silver edges lower on global cues,0
Shreyas Shipping Q1 Net dips 57.46percent,0
Sensex ends in the red,0
Select grains down on reduced offtake,0
Sahara One Media shares slump 3.5percent,0
Russian rouble weakens at market opening,0
"Fresh bout of liquidity on the rupee could weaken it further Prakash Diwan, Asit C. Mehta Investment Intermediates Ltd.",0
Supply concerns keep rubber prices buoyant,0
Valuation of ReligareInvesco deal not expensive,0
Short sell Reliance Capital Deepak Mohoni,0
Ramky Infrastructure faces rising interest cost,0
Bad weather hampers Rabi oilseed cultivation,0
Pyramid Saimira reports Rs 5.20cr loss,0
Soaring PSU shares spark pricing worry,0
"Gujarat PSU stocks lose allure sans CM Narendra Modi, 6 out of 7 listed state PSUs decline up to 45percent in a year",0
Pratibha Industries shares down Crisil downgrades,0
Pistachio prices fall on sluggish demand,0
Switch out of Piramal Deepak Mohoni,0
Pearson slump drags Britains FTSE lower,0
Wholesale onion prices slide in Maharashtra,0
Cautious on ONGC Avinash Gorakshekar,0
NTPC shares slip as Barclays downgrades,0
Profittaking pulls Nikkei from 512mth high,0
"Nickel succumbs to profitbooking, global cues",0
Mustardseed futures soften on profitbooking,0
Mustard oil weakens on subdued demand,0
Menthol declines on reduced offtake,0
Menthol prices decline on reduced offtake,0
Mentha oil falls 0.39percent on profitbooking,0
CBI probes MCXs market debut,0
"Were in a bear market, Nifty will be in a range of 4600 to 5200 Kartik Mehta, Sushil Finance Consultants",0
Marico fourthquarter net profit drops 20percent,0
Maize futures dip on selling pressure,0
Information technology stocks drag Sensex down,0
India Cement Q3 net dips 98percent,0
Bearish on IDFC Sudip Bandyopadhyay,0
Hong Kong stocks end 1.90percent lower,0
Gur ends flat on subdued buying,0
Bearish on Great Offshore Ashwani Gujral,0
Golds allure dims,0
Gold futures decline on global cues,0
Gold loses lustre in spot market,0
Global stocks lackluster after tech tumble,0
Negative bias on GAIL Mitesh Thacker,0
Panel to monitor food futures,0
Paris underperforms flat European stock markets,0
Ukraine nerves send European shares lower,0
Russia rout hits European shares,0
"Offshore India ETFs pull money out in July, first time in 16 months sell equities worth Rs 750 crore",0
Edible Oil prices to come down,0
DLF approaches SAT against Sebi order,0
Dhanlaxmi Bank on downtrend Ashwani Gujral,0
Rapid currency trades may kill arbitrage,0
Cottonseed oil weakens on subdued demand,0
Cottonseed futures fall on selling pressure,0
Commodities market comes back to bite,0
Bearish on commodities Mehrab Irani,0
Cocoa hits 32 month low,0
Chana falls 0.25percent on increased supply,0
Chana futures down on profit booking,0
"Chana futures extend losses, down 0.59percent",0
Castor seed futures fall on profitbooking,0
"Bonds drop further, call rate recovers",0
Why Biocons deal with Pfizer failed,0
Bharti Infratel oversubscribed stock plunges 7percent,0
Basmati rice exports fetch lower prices,0
Base metals decline on lower demand,0
Barley futures decline on selling pressure,0
Underweight on banking stocks Manish Kumar,0
Bearish on Bajaj Auto Ashwani Gujral,0
"Australia shares slip, most sectors fall",0
Global growth worries hit Asia currencies,0
"Andhra chilli turns hotter, exports hit",0
Almond declines on subdued demand,0
NCDEX hikes transaction charges on agricommodities,0
Selling pressure hits ADAG stocks,0
Cardamom futures down 0.33percent on profitbooking,0
Cardamom futures fall 0.46percent on profitbooking,0
10year bond falls on liquidity woes,0
10year bonds fall slightly seen rangebound,0
Deepening bond rout rattles world markets,0
Economic growth worries hit emerging stocks,0
Mullaperiyar dam dispute hampers cardamom trade,0
10year bonds pare gains after budget announcements,0
Airlines down on jet fuel price hike,0
"Amazon shares slide on disappointing earnings, outlook",0
Anant Raj on intermediate downtrend Sharyans Resources,0
Andhra Bank AprilJune net profit down 6percent,0
Apple 3.8percent loss leads US stocks selloff,0
Ashoka Buildcons net profit slips stock flat,0
Asian markets Tokyo stocks open 0.28percent lower,0
Barley futures slip further on renewed selling,0
Base metals decline on bearish LME trend,0
Bharti Airtel Africa Q1 net loss widens,0
Bharti Airtel underperforms on Reliance Jio worries,0
Biocon shares fall as Junequarter earnings disappoint,0
BOC India delisting plan fails stock down,0
Bond yields edge down profittaking expected later,0
Bond yields fall slightly liquidity in focus,0
Book profits in OMC stocks Ambareesh Baliga,0
Brent slips near 110 after Ukraine election,0
"Britain FTSE extends falls, led by Admiral",0
BSE expels Parsoli Corp as trading member,0
Cantabil lists at 15 per cent discount,0
Cardamom futures extend weakness on sluggish demand,0
Castor seed futures decline on weak demand,0
Castorseed futures slip 1.54percent on weakening trend,0
Caution required on agri stocks Dipan Mehta,0
"Cement stocks bearish Vinith Jain, Siddh Capital",0
Chana futures down 0.89percent on higher supply,0
Chana futures soften 0.31percent on weak demand,0
Chilli futures decline 0.58percent on adequate supply,0
Chilli futures weaken 1.55 pc on profitbooking,0
CocaColas volume growth slows in JanuaryMarch quarter,0
Commodities sector may show weakness Anu Jain,0
Companie Q2 sales growth at 4quarter low,0
Copper futures extend weakness on global cues,0
Copper futures fall 0.20percent on global cues,0
Cotton farmers to suffer from fibre security,0
Crude palm oil prices reduce on profitbooking,0
Crude rout slams stocks safehaven assets sought,0
DCM Shriram falls after hitting record high,0
Devaluation fears grow amid China currency drop,0
DLFs Q3 profits fall 30.25 per cent,0
Do not Subscribe to Prestige Estates IPOEdelweiss,0
Dollaryen threatens to fall below 200day average,0
Emami drops after AMRI hospital fire incident,0
Euro dips on weaker service sector surveys,0
Euro lower against dollar on profit taking,0
European shares shaky despite US Federal assurance,0
European stocks slip amid poor eurozone data,0
Exit Bajaj Auto on raillies Ashwani Gujral,0
Firstsource in a persistent decline Deepak Mohoni,0
Five reasons why Sensex fell 360 points,0
Gati slips 6percent on dissapointing Q2 numbers,0
Gokaldas faces resistance of 175180 Siddh Capital,0
Gold futures fall on weak global cues,0
Gold prices soften in early noon trade,0
"Golds expensive, India feels the pinch finally",0
Grasim net falls 59percent on lower sales,0
"Growth worries grip stock markets, crude oil",0
Guargum futures fall on weak overseas cues,0
Gujarat Petronet plunges 6.6percent on weak earnings,0
"Gur falls on sluggish demand, adequate supply",0
Havells India slumps on revenue forecast cut,0
Hexaware shares tank 11percent on disappointing results,0
Hindalco posts smallerthanexpected profit on weak prices,0
HolcimAmbuja Cements deal not winsome for investors,0
"Hong Kong shares fall again, financials down",0
"Hospitals may get a rerating, stocks rally",0
IDEA Subscribers growth fails to boost numbers,0
Illiquidity a concern for STC Deepak Mohoni,0
India bonds dip after Janet Yellen speech,0
India tea prices drop on rising supplies,0
Indraprastha Gas Ltds Q2 profit dips 7percent,0
Innoventive Industries makes weak debut on bourses,0
IPCA Laboratories stock slumps 16 per cent,0
"Ishtitmar to convert SpiceJet bonds, sell shares",0
JSPL down on CAG report Prakash Diwan,0
Kalindee Rail Nirman slips amid takeover battle,0
Karvy Computershare indulged in IPO irregularities Sebi,0
KPIT Technologies Ltd falls 8percent on earnings,0
Macau casino stocks have further to fall,0
"Macquarie lowers 2015 gold, silver price forecasts",0
"Maruti Higher input costs, royalty play spoiler",0
Mentha oil futures fall 1.59percent on profitbooking,0
Metal space under pressure now Deepak Mohoni,0
MF investors may face service tax whammy,0
MNCs face Sebi heat on publicholding norms,0
Mosttraded 14year benchmark bond yield nudges lower,0
Mphasis stock falls after disappointing Q1 show,0
